text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
#99cents! Sidney's father is found dead floating in a vat of beer accompanied by two pole dancers &amp; their performing sheep. Then he's abducted by a group of thieving alcoholic aliens. TOXIC BEER by @SimonbullockA Win a $20 Amazon/BN GC!  @KnottyMarie https://t.co/hmqeHgF6iX https://t.co/i5IaoNVhN9,2022-07-18 14:24:51.588107,1547657523573841922,2022-07-14 19:01:22+00:00,0,0,0,0,,,,,NYwonk347,140,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
#99cents! Sidney's father is found dead floating in a vat of beer accompanied by two pole dancers &amp; their performing sheep. Then he's abducted by a group of thieving alcoholic aliens. TOXIC BEER by @SimonbullockA Win a $20 Amazon/BN GC  @KnottyMarie https://t.co/hmqeHgF6iX https://t.co/01QT4cGvTm,2022-07-18 14:24:51.588107,1547598093901647874,2022-07-14 15:05:13+00:00,0,0,0,0,,,,,PlantBasedClean,86,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@wsferries @wsdot @moniqzwart Don't forget about @BCFerries Canadian domestic service between Tsawwassen (south of Vancouver city) and Swartz Bay (north of Sidney and Victoria) as well.,2022-07-18 14:24:53.233168,1549052576263311361,2022-07-18 15:24:48+00:00,0,0,1,0,,,,,ryandtw,339,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@AssusReamus Sidney what about the farewell drugs,2022-07-18 14:24:53.233168,1548878656604459009,2022-07-18 03:53:43+00:00,0,0,0,0,,,,,AmyCook1221,1469,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@PumpkinWitch6 @BeyondTheMask8 @ScreamMovies I wouldn't stop laughing if she returned as a ghost! Oh the tournaments poor Sidney and Gale's skinny ass would have to put up with. 😭,2022-07-18 14:24:53.233168,1548812085500563456,2022-07-17 23:29:11+00:00,0,0,0,0,,,,,PurifyingFlame_,3003,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@Hey_Sidney Too much man forcing the poor lassie away,2022-07-18 14:24:53.233168,1548774740441047040,2022-07-17 21:00:47+00:00,1,0,6,0,,,,,bazzabannan25,111199,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"i WISH i was named sidney bc of scream, i was in fact named after a character from melrose place. when asked why it isn't spelled the same, the only response i got was ""you give birth and see what the drugs do to you"" https://t.co/QjzslrpU4S",2022-07-18 14:24:53.233168,1548522271039537153,2022-07-17 04:17:34+00:00,1,0,0,0,,,,,hellosidknee,98,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"correct schizophrenia by ""erasing"" existing memories and ""reprogramming"" the psyche.

In addition to LSD, he experimented with various paralytic drugs such as curare and electroconvulsive therapy at thirty to forty times the normal power.

Sidney Gottlieb was named as the person",2022-07-18 14:24:53.233168,1548479915980234755,2022-07-17 01:29:15+00:00,1,0,0,0,,,,,DavidCranmerUn1,1245,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@sommecourt Thank you! I've done a bit more digging on most of them (as well as some of the sisters) since writing. Thomas had lots of run-ins with the law as a kid! And poor Sidney. The Wannops lost Sidney's slightly older sister May the same year too. https://t.co/8ODJSttaAP,2022-07-18 14:24:53.233168,1548367548097257474,2022-07-16 18:02:45+00:00,1,0,1,0,,,,,wrestling1880s,1250,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@miss_heywoods Yes of course there are those too...I wish they would give up on poor zombie Sidney 🧟‍♂️ 😢,2022-07-18 14:24:53.233168,1548355972191567877,2022-07-16 17:16:45+00:00,1,0,1,0,,,,,TeriKivari,196,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"Another Post #HOLIDAY #update from @wwrites22  Writingheals

Surprise!

https://t.co/CDn9Mn0NjP

And Poor Charlotte is not well at all 😢😢
Sidney gets to show her her w much he cares.. ❤️

#SidlotteFanfiction #Reading #writing #SidlotteForever #ModernStory #memoryloss #Romance https://t.co/8xAP8n7732",2022-07-18 14:24:53.233168,1548312477930180608,2022-07-16 14:23:55+00:00,1,0,5,4,,,,,SidlotteFanFic,241,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@YourFxvoriteBob “Mmmph my poor puppy was hard and I needed to give him extra attention.”

Sidney overheard her aunt refer to a man the other week by that nickname and wanted to use it to show how ready she is to get fucked hard so early in the day.",2022-07-18 14:24:53.233168,1547958850203951109,2022-07-15 14:58:44+00:00,1,0,0,0,,,,,JoystickAddict,2647,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@thehill LOL. Poor Dinesh and his 200 Asses movie and Sidney Powell with her Kraken release. 🤪🤣,2022-07-18 14:24:53.233168,1547903471512215552,2022-07-15 11:18:40+00:00,0,0,3,0,,,,,DianeToucan,3182,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"Right! Creepy, leering, cringy Coldsore and poor Charlotte to this absolutely wonderfully respectful gentleman, Sidney! #NeverEverMovingOn #StillSidlotte #ForeverSidney #SaveSidneyParker #TrueSanditon #SidlotteForever #JASanditon #LastAustenHero #NoComparison #SidlotteUnited https://t.co/15iw7OlzVt @jenvan16 Every time I look at the Colbore dance I 🤮, but then I need to watch the Golden dance of #SidlotteForever and smile 😊 https://t.co/IblVcJIx0d",2022-07-18 14:24:53.323103,1547764604515729408,2022-07-15 02:06:52+00:00,1,0,4,2,,,,,jenvan16,216,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@LACelso_VOBG @lafcedge Lmao. I used to work at a park out in West Hollywood.  Him n his brother would always show up to walk n stay in shape during covid. He would always talk to me, I even told him I was LAFC but still always kept it cool. So poor dude that was getting roasted.",2022-07-18 14:24:53.323103,1547717709051269120,2022-07-14 23:00:31+00:00,0,0,0,0,,,,,BngRld,26,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
//poor Sidney 😂 she just wants some sleep 🤚🏼,2022-07-18 14:24:53.323103,1547590336528072704,2022-07-14 14:34:23+00:00,1,1,1,0,,,,,issuesoftrust,305,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@Sidneerymes @Davidthomas0613 @GovRonDeSantis Poor Sidney.  We all know you are mad that the gravy train has stopped for you.,2022-07-18 14:24:53.323103,1547575793760382985,2022-07-14 13:36:36+00:00,1,0,0,0,,,,,RFTWallaround,40,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@kazweida That’s just awful

Poor Sidney https://t.co/1m9Lq5oSOh",2022-07-18 14:24:53.323103,1547407129811849219,2022-07-14 02:26:23+00:00,0,0,0,0,,,,,HughManatee69,383,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@hello_sidney @CourteneyCox First Scream without Queen Sid! 😥😥😥 ... Poor Gale ... Even Dewey is gone ... 😥😥,2022-07-18 14:24:53.323103,1547380050122739712,2022-07-14 00:38:47+00:00,0,0,0,0,,,,,Wolfxore,73,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"But Sidney, I love Dr. Pepper. I didn't love how you abused that poor can and the rule of law! https://t.co/grGzQ44FO5 Sidney Powell is upset that people are talking about her Dr. Pepper instead of the “massive evidence” she discovered. https://t.co/lkxaBvfQpH",2022-07-18 14:24:53.418777,1547357823767482369,2022-07-13 23:10:28+00:00,0,0,0,0,,,,,dian_simplethin,12707,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
HIGH SCHOOL BOYS CHATABOUT POOR SOCIOPATHIC SIDNEY POWELL....THE LOOSE CHRISTIAN. https://t.co/Dy9k8CjQSk Trump's inner circle. Patrick Byrne talks Sidney Powell with Lin Wood. Have a listen. Lovely.https://t.co/nNqrRaI73p,2022-07-18 14:24:53.520625,1547352073410207744,2022-07-13 22:47:37+00:00,0,0,0,0,,,,,WardMadrid,1726,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@Martina Poor Sidney is still waiting to release the Kraken. Meanwhile she is desperate to make some money by tagging Dr Pepper in her craziness.,2022-07-18 14:24:53.521626,1547344221807443968,2022-07-13 22:16:25+00:00,0,0,0,0,,,,,ResistMona,2903,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
"@BCDreyer Poor Sidney. So ignominiously dumped from his Tony-winning role in the movie of “Come Back, Little Sheba,” in favor of the wildly miscast Burt Lancaster.",2022-07-18 14:24:53.521656,1547333970911641600,2022-07-13 21:35:41+00:00,0,0,1,0,,,,,GeeEssMacky,1306,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
@hello_sidney Poor @masongooding I guess he doesn't survive. ☠️💀👻 https://t.co/bPGfwOWWBE,2022-07-18 14:24:53.521656,1547322048661409792,2022-07-13 20:48:18+00:00,0,0,5,0,,,,,uncannynerf,311,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
Poor Sidney…#StillSidlotte #ForeverSidney #SaveSidneyParker #SidlotteForever #JASanditon #LastAustenHero #SidlotteUnited #SacredCouple @masterpiecepbs https://t.co/7vrSh3AAR4 #SidlotteForever.when You Have No Words.#Sidneyleftspeechless. https://t.co/uC6nuDvpuZ,2022-07-18 14:24:53.620599,1547313875913248768,2022-07-13 20:15:50+00:00,0,0,2,2,,,,,sn_mommy6,109,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
