text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
We are so proud to be in our first #Pride #yyj parade. To all #LGBTQIA working in healthcare - we see how much talent and compassionate you bring to patients &amp; colleagues #LoveWins https://t.co/qjrZxTWMBX,2022-06-27 12:43:15.347080,1541153727012253697,2022-06-26 20:17:36+00:00,0,0,1,0,,,,,SwitchBCHealth,16,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"Predictions of camping in Nanaimo 2022
#craiyon #yyj #nanaimo @craiyonAI https://t.co/bCqHZcb7eP",2022-06-27 12:43:15.347080,1540873163927478272,2022-06-26 01:42:44+00:00,0,0,1,0,,,,,ArzzielMarcena,4710,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"@Adam_Stirling ""You need healthcare, not a spectacle like my show. "" You are not a doctor. You are a seamless corporate propagandist. Come out for a public debate and we let the people decide who has metal illness and need health care. Don't hide in CFAX studio and bark, bark, bark. #yyj",2022-06-27 12:43:15.347080,1540823002165628928,2022-06-25 22:23:25+00:00,0,0,0,0,,,,,MehdiNajari4,11,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
It's the #TriofCompassion weekend! Come out to Esquimalt Rec tomorrow morning and cheer on the athletes and fundraisers. This race is a fundraiser in support of life changing programming at @VSACentre and there's still time to give! #yyj https://t.co/UeZuurjJ6f https://t.co/4zSGQtg0c7,2022-06-27 12:43:15.347080,1540758341990764545,2022-06-25 18:06:29+00:00,0,0,10,4,,,,,HPRevents,356,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"@HarassNoMore Eg. Ont residential homes where problems were documented &amp; incredibly left to continue followed by premier shielding those responsible from litigation. Insults to healthcare, human rights, housing and common decency. #cdnpoli #Toronto #Ottawa #ontario #abpoli #bcpoli #yvr #yyj",2022-06-27 12:43:15.347080,1540691578640949248,2022-06-25 13:41:11+00:00,0,0,1,1,,,,,VanBizWiz,837,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"Have lived in 3 different rentals during pandemic. Wherever we have lived in #yyj  ambient background has been SIRENS. 

In Fairfield, the sirens where accompanied by grinding knell of the monument maker profiting from surge in death  #COVID19 #HeatDoom #overdose 

#bcpoli",2022-06-27 12:43:15.347080,1540428320629587968,2022-06-24 20:15:06+00:00,1,0,6,0,,,,,DrJPriceTrustee,1636,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"Why aren't any of the #YYJ Council Candidates talking about the woman who was found dead in her tent at @vichighsd61 @sd61schools in April of this year?

The ""Tent Town"" wasn't even there 1 week before the first #Overdose claimed a life?

#yyjpoli https://t.co/nNjoBl7mIn",2022-06-27 12:43:15.347080,1540179004438614016,2022-06-24 03:44:24+00:00,0,0,3,1,,,,,CharlesBodi,762,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"Our Place Society is in need of a microwave for one of our #YYJ shelter sites. If you can provide one (clean and in good condition), please email juliad@ourplacesociety.com or call 250-940-5060 https://t.co/xU7vCRIPhD",2022-06-27 12:43:15.347080,1540087452248965121,2022-06-23 21:40:36+00:00,1,0,8,8,,,,,ourplacesociety,3497,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
@adriandix @jjhorgan @Rob_Fleming consult with doctors and college of physicians ..... top-down solutions don't work #yyj #healthcare #Doctors,2022-06-27 12:43:15.347080,1539702298695192576,2022-06-22 20:10:08+00:00,0,0,0,0,,,,,Ejay74630549,283,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
"Lovely—the crumbling healthcare system is also partly behind @BCFerries' massive problems of late.

@jjhorgan, are you around?  #yyj

https://t.co/G2reQwPGj7",2022-06-27 12:43:15.347080,1539076053502554117,2022-06-21 02:41:40+00:00,0,0,0,0,,,,,WesternHemlox,446,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
A sweet moment at the @arbutusphysio tent after the race! #triathlon #yyj #triofcompassion https://t.co/AwhPY7DyGA,2022-06-27 12:43:16.566725,1541108503917367296,2022-06-26 17:17:54+00:00,0,0,7,1,,,,,HPRevents,356,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
"Why aren't any of the #YYJ Council Candidates talking about the woman who was found dead in her tent at @vichighsd61 @sd61schools in April of this year?

The ""Tent Town"" wasn't even there 1 week before the first #Overdose claimed a life?

#yyjpoli https://t.co/nNjoBl7mIn",2022-06-27 12:43:16.566725,1540179004438614016,2022-06-24 03:44:24+00:00,0,0,3,1,,,,,CharlesBodi,762,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
"Summer is just around the corner! Join us for The Ultimate Summer Camp 2022!

Monday to Friday day camps for kids ages 5 - 11

Register at https://t.co/zoyJR8uaWz

#getcentred #rogerssociety #victoriabc #yyj #yyjbusiness #victorialocal #yyjarts #kidscamp #summercamp #theultimates https://t.co/VpKiNhz3ju",2022-06-27 12:43:16.566725,1540047082362478592,2022-06-23 19:00:11+00:00,0,0,0,0,,,,,rogerssociety,20,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
"Practice #selflove by taking steps to stay safer if you're using unregulated substances. In the midst of a #ToxicDrugCrisis, we encourage you to check your drugs, start low and go slow, and carry a #naloxone kit: https://t.co/jif62D8wRo. #MyIslandHealth https://t.co/ox6q4hidZQ",2022-06-27 12:43:42.280485,1540047167250890753,2022-06-23 19:00:32+00:00,0,0,0,0,,,,,VanIslandHealth,16539,(from:bc_housing OR from:island health OR from:vanislandhealth OR from:homeforhope OR from:vreb) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
"Do you work in social services or as a housing operator?

Our website provides a number of webinars and resources to assist organizations in their response to extreme heat: https://t.co/36TXAXUMLm

For assistance in preparing a EHWS response plan, visit https://t.co/S5G3TyVQmw https://t.co/LMvtU9CtXk",2022-06-27 12:43:43.463078,1540394491894439937,2022-06-24 18:00:40+00:00,0,0,2,2,,,,,BC_Housing,11947,(from:bc_housing OR from:island health OR from:vanislandhealth OR from:homeforhope OR from:vreb) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
"New homes for Indigenous families and individuals are now open on Tzeachten First Nation.  The development provides 23 units of rental housing on reserve, located near Chilliwack.

Learn more at  https://t.co/DtcJg094fZ

#NIHM2022 https://t.co/JSfBXAbE2S",2022-06-27 12:43:43.463078,1540099893976514561,2022-06-23 22:30:03+00:00,0,0,3,4,,,,,VanIslandHealth,16539,(from:bc_housing OR from:island health OR from:vanislandhealth OR from:homeforhope OR from:vreb) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
