,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
0,"Every time a tent is setup near my vehicle. Someone dings vehicles on the street with their shopping cart. No repercussions.  Once they get removed, they leave garbage everywhere and don't clean it up. No repercussions.  Why? @saanich 
#why https://t.co/rT7KJn65bj",2023-01-11 03:19:57.244615,1612947534774939649,2023-01-10 23:00:34+00:00,0.0,0.0,0.0,0.0,,,frenchiehero,6,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.345134973526001
1,Build housing on Saanich Peninsula to ease looming staff shortage: Chamber https://t.co/0e1emxATMn,2023-01-11 03:20:11.032091,1612876622688055296,2023-01-10 18:18:47+00:00,0.0,0.0,0.0,0.0,,,penchamber,1517,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.3941969871520996
2,"MEET THE CONFERENCE SPONSORS · HIGHLANDS REWILDING

We are delighted to have Highlands Rewilding on board as a sponsor again this year!

Join us at our rural housing conference on the 24th February 2023 at Birnam Arts. Book your place now!

https://t.co/oZWuoV7Iil https://t.co/cfog3dUhUd",2023-01-11 03:20:11.032115,1612817306458923008,2023-01-10 14:23:05+00:00,0.0,0.0,0.0,0.0,,,gsl_news,2116,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.409796804189682
3,"GSL Wire:
Highlands College Opens First On-Campus Student Housing
https://t.co/ggciqPcudW

#gsl #gslwire #pbsa #studentaccommodation #studenthousing #news https://t.co/kgXjxWqja0",2023-01-11 03:20:11.032120,1612777969403002880,2023-01-10 11:46:46+00:00,0.0,0.0,0.0,0.0,,,Vivmedia1,243,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.4179427027702331
4,"Highlands College Opens First On-Campus Student Housing

https://t.co/gu6A7AN4H6",2023-01-11 03:20:11.032126,1612709481372332034,2023-01-10 07:14:37+00:00,0.0,0.0,0.0,0.0,,,michele2435reis,2449,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.3939734101295471
5,"MISSING 17- YEAR-OLD ZEHAEH EDWARDS-HELGASON

Saanich Police look to identify 2 persons who may have info in this case. 

Have info? Contact local police or the Saanich PD at 250-475-4321. 

To remain anonymous, contact Crime Stoppers 1-800-222-8477 or https://t.co/hnH3SiRLM2. https://t.co/KpSIVczC1P",2023-01-11 03:20:19.096815,1612968831735005196,2023-01-11 00:25:11+00:00,0.0,0.0,0.0,3.0,,,SolveCrime,4441,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.4060086607933044
6,"@Callum_TH @thisherelarn Violence against the Highlands has a few different stages and is different things at different points, but is for most of that either tied to the enforcing a national culture or to pre-modern conflicts that predate the invention of colonialism.",2023-01-11 03:20:19.096841,1612894492511576091,2023-01-10 19:29:47+00:00,3.0,0.0,0.0,0.0,,,HomoDavien,686,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.3604843318462372
7,THE PARTY HOUSE - 'This will appeal to fans of psychological thrillers and crime and mystery readers who are likely to love being immersed in the Scottish Highlands location.' https://t.co/ghKyeFoNTl  #CrimeFiction #Thriller #ThePartyHouse #PartyHouseBook #LinAnderson https://t.co/I8usJkSrwl,2023-01-11 03:20:19.096847,1612872109885194241,2023-01-10 18:00:51+00:00,0.0,0.0,1.0,2.0,,,Dunedin_Media,16087,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.4007993936538696
8,"Christmas in the Highlands 
Free on #KU
#BestSeller Amazon UK

When Niamh's life falls apart she flees home to the Highlands. Will her old flame Alex Mackenzie show her true love does exist?

""Enjoyable read.""

eBook/ #Paperback
https://t.co/CWkLH0I1tq

#Romance #Kindle https://t.co/2Bkr6UZuWL",2023-01-11 03:20:22.231319,1612992717998391296,2023-01-11 02:00:06+00:00,0.0,0.0,0.0,0.0,,,Suzy_Henderson,45835,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.3873676061630249
9,"Henry Hudson vs Keyport | High-School Boys Basketball Live
Live ON: https://t.co/7MyaXY9drI
The Keyport (NJ) varsity basketball team has a home conference game vs. Henry Hudson (Highlands, NJ) today.",2023-01-11 03:20:22.231348,1612980177067442176,2023-01-11 01:10:16+00:00,0.0,0.0,0.0,0.0,,,marrywinaryo,147,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west,positive,0.3763875961303711
