,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
0,I pray for the poor souls on the M1 North this evening... Real car park job!,2022-10-21 04:18:14.024121,1583170330461237249,2022-10-20 18:56:35+00:00,0.0,0.0,1.0,0.0,,,JCRT28,532,"(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3999034464359283
1,"#NWCNewstream | JPS SINGLE PHASE AFFECTING OPERATION  AT FAIRFIELD DEEPWELL, ST JAMES 

The matter has been reported to the power service provider and customers are being assured that water supply will return as soon as the matter is resolved. 

 See full release : https://t.co/NvrYiqrjW9",2022-10-21 04:18:14.024128,1583122308570689537,2022-10-20 15:45:46+00:00,0.0,0.0,0.0,0.0,,,NWCjam,19868,"(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3548298478126526
2,"Greyson Erp,

You are doing great &amp;  following the right path to nowhere.

You did crimes in S. Blue Hyacinth &amp; constables did not do anything because of Lance Roger, Firstservice Residential Inc, &amp; Fairfield HOA boards.

You were arrested because of gun violence.

Smart Racoon https://t.co/DK6jn1YdcB",2022-10-21 04:18:18.559134,1583182947196076032,2022-10-20 19:46:43+00:00,0.0,0.0,0.0,0.0,,,olisbahari,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3514089286327362
3,The Center for Family Justice shared a message of hope following the domestic violence and... https://t.co/ICWgoZAdW1 https://t.co/mOvhhbFw4C,2022-10-21 04:18:18.559161,1583109603373748224,2022-10-20 14:55:16+00:00,0.0,0.0,0.0,0.0,,,Fairfield_HH,1614,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3535431623458862
4,"The 2022 North Carolina #TruckCamper #Rally that's hosted by @DH_RV_Center is in Pittsboro, North Carolina from Friday, November 4th to Sunday, November 6th at Vista Point #Campground in Jordan Lake State Park.  Sites are still available.

https://t.co/lcv2IpkQAK https://t.co/ZPgo16Dypo",2022-10-21 04:18:18.559169,1583077249330225152,2022-10-20 12:46:43+00:00,0.0,0.0,1.0,0.0,,,TruckCamperMag,2442,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3986072242259979
5,"Sanctions must be enacted together with other policies &amp; focus on preventing violence

Inconsistent sanctions or a narrow focus on goals such as reunification, can overlook affected communities

Powerful prevention-first insights from North Korean rights activist Ji Hyun Park https://t.co/Dq68p0sm7K",2022-10-21 04:18:18.559176,1583054147578130432,2022-10-20 11:14:55+00:00,0.0,0.0,8.0,6.0,,,IBVprev,3320,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3609999716281891
6,Homeless know there is supposedly a water park in the neighboring north where natives swindle settlers without reason...,2022-10-21 04:18:23.349258,1583168092363886593,2022-10-20 18:47:41+00:00,0.0,0.0,0.0,0.0,,,LegendGenerator,31,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.390886902809143
7,"Feelin' the itch for a little R&amp;R? Book a stay @FairfieldInnGat in #Gatlinburg, TN! Just a short walk from attractions like @RipleysAquaGAT &amp; @OleSmoky, it has all the comforts of home: relaxing hot tub, fire pit, complimentary hot breakfast, &amp; more! https://t.co/25weRI3lCJ https://t.co/x1ARUoZi2s",2022-10-21 04:18:25.605763,1583216621878853632,2022-10-20 22:00:32+00:00,0.0,0.0,1.0,0.0,,,MobileBrochure,30284,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3838588893413543
8,"@BrianDahleCA Long Beach ca   LB is very diverse and big so maybe stop in two areas. East Long Beach has El Dorado Park as a possibility.  
Perhaps downtown or north LB?  The port?
LB is a very liberal city.  But, homelessness, education, inflation and more are important across the board here.",2022-10-21 04:18:25.605794,1583188681073885184,2022-10-20 20:09:30+00:00,0.0,0.0,4.0,0.0,,,HeatherBrunton,146,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3689413964748382
9,"Redevelopment of the Baker Heights neighborhood would include 1,500 housing units in buildings up to 12 stories tall, reports @benwatanabe.  https://t.co/wEH9qU6ATC",2022-10-21 04:18:28.035375,1583171241711529985,2022-10-20 19:00:12+00:00,0.0,0.0,1.0,0.0,,,EverettHerald,42643,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3661876320838928
