,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
0,"@MerrynSW That’s poor, I had an extended stay in Fairfield and the food was great",2022-10-31 04:05:52.419072,1586768750451335172,2022-10-30 17:15:25+00:00,0.0,0.0,0.0,0.0,,,Christians_ltd,1341,"(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3790822029113769
1,"TRANSPORT tomorrow night, Monday Oct. 31st. 6-7pm at Smoky Park Supper Club

We've got a van full of adult dogs heading to Canada in need of some exercise and TLC before their big journey North. 

We hope you can stop by and be a part of a shelter dog's journey. All ages welcome! https://t.co/aU4n4k2FYa",2022-10-31 04:05:57.114631,1586894692574183425,2022-10-31 01:35:52+00:00,0.0,0.0,5.0,2.0,,,Agt00Soul,580,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3763865232467651
2,"It does not matter if it is aboriginal on aboriginal violence in The North End of Winnipeg. Black on Black violence in The South End of Chicago, or White on White violence in Appalachia in some trailer park in The South.

https://t.co/kNZY5EWF9l 

Sincerely, Demian Virgil Hammock",2022-10-31 04:05:57.114655,1586736932238794754,2022-10-30 15:08:59+00:00,0.0,0.0,0.0,0.0,,,mount_sucks,144,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3431297242641449
3,2)Sunrise Highway between Park Avenue and Benson Place (Freeport). Two EB lanes will be blocked overnight between 9PM and 6AM. 3)Shelter Rock Road between Old Shelter Rock Road and Northern Boulevard (Manhasset/North Hills). Two SB lanes will be blocked between 7AM and 4PM. https://t.co/2QQdyJSsdH Daily Road Closures1)Sunrise Highway between Ocean Avenue and N Park Avenue (Rockville Centre). Two EB lanes will be blocked overnight between 9PM and 6AM.,2022-10-31 04:05:57.175101,1586650858405740546,2022-10-30 09:26:57+00:00,0.0,1.0,0.0,0.0,,,NassauCountyTMC,4015,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3449017107486725
4,Off to Hollywood Park we go. We have a cup to take home. An #MLSCup to be specific. https://t.co/kE1baxfdfU EASTERN CONFERENCE CHAMPIONS!!!! https://t.co/uFdydmZ5QC,2022-10-31 04:05:59.915423,1586907127179780098,2022-10-31 02:25:17+00:00,0.0,0.0,0.0,0.0,,,sweetarlene77,461,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3445307314395904
5,"@chucktaylor1961 I've heard some pretty funny stories about that season.  Getting locked out of Queen's Park and playing home games wherever you could find ice....  Bellingham, Duncan, North Vancouver, Trail, Powell River and so on.  Players hitchhiking to a game when their van broke down. 😳",2022-10-31 04:05:59.915449,1586882845645340675,2022-10-31 00:48:47+00:00,0.0,0.0,0.0,1.0,,,NewWestBruins,4878,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3672041296958923
6,"Congratulations to the Vigil family for purchasing their new home at Creston at One Lake in Fairfield! Join us in welcoming them to the neighborhood in the comments below!
https://t.co/vQh3MnzBXm https://t.co/sYZcUHkmYJ",2022-10-31 04:05:59.915457,1586870575536177153,2022-10-31 00:00:02+00:00,0.0,0.0,0.0,0.0,,,LennarBayArea,3459,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3641636669635772
7,"Today's photo taken on this date features a #HighlandPark local roadway

Cars travel north on the Arroyo Seco Parkway near Cottage Home Street in Chinatown.  A glimpse of Elysian Park is seen in the upper left.  Photograph dated October 30, 1950. 

#LAPLPhotos https://t.co/190mbGLNaR",2022-10-31 04:05:59.915472,1586840521372213253,2022-10-30 22:00:37+00:00,0.0,0.0,1.0,1.0,,,ArroyoSeco5,1166,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3817121982574463
8,"St. Xavier took on Fairfield in the first round of regional action on Friday night. The Bombers went home with a 42-28 win!
@stxinfo @stxsports @StXFB 

Powered by @LTUAthletics https://t.co/yav7YLdCMV",2022-10-31 04:05:59.915479,1586810259053559808,2022-10-30 20:00:21+00:00,0.0,0.0,0.0,0.0,,,StateChampsOH,1027,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3711982667446136
9,"Elton playing Tiny Dancer at his home in the above clip was filmed on Friday, March 26th, 1971 for the ITV show 'Aquarius'.

Aquarius followed Elton for the last week of his British Tour and filmed the last gig in Fairfield Hall, Croydon on Sunday, March 28th, 1971.",2022-10-31 04:05:59.915487,1586804205188042756,2022-10-30 19:36:18+00:00,1.0,0.0,1.0,0.0,,,Care2much18,20695,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Negative,0.3823494613170624
