text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
"Beacon Hill Park, Coon Street side … one camper van has for sure been parked on the street &amp; HAS NOT MOVED for about a week .., there’s another that’s pushing 4 days …",2022-05-09 23:18:48.105795,1523445830518067200,2022-05-08 23:32:44+00:00,1,0,5,0,,,,,Covid_Stinks,168,"beacon hill park (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",beacon hill park
"Beacon Hill Park, Coon Street side … one camper van has for sure been parked on the street &amp; HAS NOT MOVED for about a week .., there’s another that’s pushing 4 days …",2022-05-09 23:18:49.281418,1523445830518067200,2022-05-08 23:32:44+00:00,1,0,5,0,,,,,Covid_Stinks,168,beacon hill park (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,beacon hill park
"The US is becoming less than a 3rd world country. Child poverty, exploitation of workers, life expectancy, living costs, prison population, highest no. of covid deaths, crumbling infrastructure, no healthcare, poorly funded public education, etc.
The beacon on the hill went out.",2022-05-09 23:18:51.681318,1523169589332688896,2022-05-08 05:15:03+00:00,0,0,0,0,,,,,Dan_1200RT,128,beacon hill (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,beacon hill
"Then #JohnnyDollar radio ep #784 ""The Ivy Emerald Matter"" (08-Apr-62).
Beacon Hill, Boston.
The insured for $625K Ivy Emerald brooch has been stolen from the safe of widow Emily Stirlingwaite but only she and the safe manufacturer knew the combo.

[$ n/a]
https://t.co/Wk2seKKeJj",2022-05-09 23:18:51.681318,1522783007886692353,2022-05-07 03:38:55+00:00,1,0,0,0,,,,,BernardJKD,402,beacon hill (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,beacon hill
"@Telegraph USA a Shining Beacon on Hill of Democracy they spew? No Women's Basic Rights. No Fall Out Shelters, No Universal Health, No Free College Education, Extreme mass poverty vs the 1% richest in the World. Largest incarcerated population in World. Only #Zionists call that a Democracy https://t.co/vjboUjgpG0",2022-05-09 23:18:51.681318,1521926691689402368,2022-05-04 18:56:13+00:00,0,1,2,0,,,,,360CNN,4275,beacon hill (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,beacon hill
"Shining Beacon on the Hill of Democracy they spew? No Women's Basic Rights. No Fall Out Shelters, No Universal Health, No Free College Education, Extreme mass poverty vs the 1% richest in the World. Largest incarcerated population in World. Only #Zionists call that a Democracy https://t.co/Vzn5uZDyD3",2022-05-09 23:18:51.681318,1521926017417285632,2022-05-04 18:53:33+00:00,0,0,1,1,,,,,BostonSatire,1731,beacon hill (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,beacon hill
The only reason I raise this is because I think it's poor way to jump up and down on Beacon Hill's relatively abysmal transparency overall. Just call them all yeas and let's clean up the other messes!,2022-05-09 23:18:52.895747,1523828585936695297,2022-05-10 00:53:40+00:00,0,0,0,0,,,,,MSzafranski413,2343,beacon hill (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,beacon hill
"I’m going to say this out loud …. United States of America, the beacon on the hill, for the poor and downtrodden is now officially, a third world, shithole country!   My apologies to the good ones but it has to be said. 😢💕🇨🇦",2022-05-09 23:18:52.895747,1522953778948804608,2022-05-07 14:57:30+00:00,0,0,0,0,,,,,BrendaLynne_AB,2012,beacon hill (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,beacon hill
"The poor &amp; working class areas of Old nat is South Hampton Estates, Sierra Townhomes, Beacon Ridge Apartments, Camelot Condominiums, Townhomes at Pleasant Hill and nearly close by surrounding areas.. https://t.co/7hyhu4xahD",2022-05-09 23:18:52.895747,1521981379965292546,2022-05-04 22:33:32+00:00,0,0,0,0,"Atlanta, GA",8173485c72e78ca5,"[-84.576827, 33.6475029, -84.289385, 33.8868859]",,AlannuhG,88,beacon hill (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,beacon hill
Editorial in @GlobeOpinion: Tax relief gets trendy on Beacon Hill https://t.co/EhF1ZZ9Lca,2022-05-09 23:18:54.160289,1523789215141662722,2022-05-09 22:17:14+00:00,0,0,3,1,,,,,BostonGlobe,803777,beacon hill (the aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,beacon hill
