,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
0,Sidney the Pirate by Mustard Seed Faith https://t.co/j77MvgBOoP via @YouTube,2022-07-04 12:53:12.457224,1543965459535593475,2022-07-04 14:30:25+00:00,0,0,0,0,,,,,SusannahSilva15,13,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
1,"“It was a pretty easy decision to run again, I love the job!” says City of #Colwood @MayorRobMartin about running for a 2nd term in Oct 15 #yyjelection2022. At least 1 other mayoral candidate has announced; 3 councillor seats coming open. https://t.co/bOCab55rZL | #westshore",2022-07-04 12:53:12.457224,1543331801875091456,2022-07-02 20:32:29+00:00,0,1,4,1,,,,,IslandSocTrends,1277,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
2,What City projects are planned in 2022-2026? An overview is available in the May Colwood Connection newsletter included with your tax notice (Reminder: Property Taxes are due July 4). Take a peek at the digital version of the newsletter here: https://t.co/tKFML0BSOl,2022-07-04 12:53:12.457224,1542560598273232897,2022-06-30 17:28:00+00:00,0,0,0,0,,,,,cityofcolwood,3380,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
3,"Today I officially announce that I will be seeking a second term as your Mayor for the city of Colwood. 

You can reach me anytime at martinformayor2022@gmail.com and I encourage you to check out my website at https://t.co/Rs1fUkUsA7",2022-07-04 12:53:12.457224,1542231911481081856,2022-06-29 19:41:55+00:00,0,0,11,3,"Colwood, British Columbia",5e31b3ff3bbf4a50,"[-123.518115, 48.398057, -123.442009, 48.455469]",,MayorRobMartin,853,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
5,"24 Hours Left -  RCMP Watch Clerk - City of Colwood (Colwood, BC) https://t.co/fP4rx2K6X1",2022-07-04 12:53:12.457224,1542068112865910784,2022-06-29 08:51:03+00:00,0,0,0,0,,,,,CivicJobs,4007,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
6,"Labourer I Parks - City of Colwood (Colwood, BC) https://t.co/KF6CNRycbF",2022-07-04 12:53:12.457224,1541888852377235456,2022-06-28 20:58:43+00:00,0,0,0,0,,,,,IACDI,144,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR pacifica housing OR sooke homelessness coalition OR the mustard seed OR victoria brain injury society OR victoria women in need OR lived experience OR safe supply OR frontline OR temporary shelter OR camper OR unhoused OR narcotics OR social structure) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
7,"@1bighairedbitch sidney's resume literally says she worked at alinea, like yes, they are trying to turn it into a high scale restaurant rather than an affordable italian beef stand",2022-07-04 12:53:13.835853,1544024626165997568,2022-07-04 18:25:32+00:00,1,0,0,0,,,,,theeashleyray,48821,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
8,@MikaZibanedad93 Sidney Crosby got too drunk off that one Jack and Coke he had to switch to Heineken non alcoholic.,2022-07-04 12:53:13.835853,1543968680354222080,2022-07-04 14:43:13+00:00,1,0,2,0,,,,,BlueshirtsBryan,904,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
9,"@chthonic_79 @sidney_ella Seriously, in American- a disabled child will bankrupt you once every 10yrs because you can only file 1x10yrs.I have a friend who filed like clockwork while fending off creditors. In the USA a disabled child=abject poverty for EVERYONE in your family.",2022-07-04 12:53:13.835853,1542855339992915969,2022-07-01 12:59:12+00:00,0,0,0,0,,,,,MaconHoller,336,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
10,"540 S PARK RD #27-9, Hollywood, FL 33021

 For Rent $1700 REMODELED ONE BEDROOM IN A SPECTACULAR COMPLEX. RESORT STYLE LIVING AT AN AFFORDABLE PRICE. PATIO FROM LIVING ROOM AND ANOTHER FROM BEDROOM. LAMINATE FLOORING THROUGHOUT. WASHER DRYER IN UNIT…
https://t.co/wTytnGhmFq https://t.co/3OYFVo5oYE",2022-07-04 12:53:13.835853,1542772072849588224,2022-07-01 07:28:20+00:00,0,0,0,0,,,,,wilkre,390,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
11,Sidney Hook's copy of Karl Popper's The Poverty of Historicism is going for a mere... $600.00. Snap it up while you can. https://t.co/Ikt5YLZm6M,2022-07-04 12:53:13.835853,1542238222268280832,2022-06-29 20:07:00+00:00,1,0,0,0,,,,,DivertimentoNo2,336,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
16,@RBriscola @HEYDOCGAYE What did Dominion do to “poor Sidney Powell”?,2022-07-04 12:53:15.254550,1543949630597222402,2022-07-04 13:27:31+00:00,0,0,0,0,,,,,Ontheotherhand,3943,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
17,"Let it #beYourSoulCat #adoptdontshop  RT @Corsiar9: ADOPTION can change SIDNEY the Cat's LIFE !  Recycle, LOVE, Adopt a shelter pet ! Saving a LIFE will change yours.… https://t.co/OIOlWtjj6z",2022-07-04 12:53:15.254550,1543886209314947073,2022-07-04 09:15:30+00:00,0,0,0,0,,,,,itniche36,201,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
18,"ADOPTION can change SIDNEY the Cat's LIFE !  Recycle, LOVE, Adopt a shelter pet ! Saving a LIFE will change yours. Please  Adopt, Foster or Rescue  ! 
Rescuing one Cat won't change the world....But it will change the world for one Cat ! https://t.co/DfzvHAD2nh",2022-07-04 12:53:15.254550,1543763118517518338,2022-07-04 01:06:23+00:00,0,0,0,0,,,,,Corsiar9,2111,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
26,"@JohnFra23673605 Thanks John. I'm feeling happier that he's now on the mend but it's going to take me a while to actually relax about it all. It's been an emotional few weeks, what with sorting out Mum and Dad's bungalow and poor Sidney. I definitely need to just stop and breathe for a minute!",2022-07-04 12:53:15.254550,1542837349905743874,2022-07-01 11:47:43+00:00,1,0,2,0,,,,,SidlotteFanFic,238,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
28,"And another Wonderful #UPDATE from Landito 

Shelter Luv - Twists And Turns

https://t.co/WA6wQsYD8C

How will Sidney stay calm with His Brother...
One word..starting with C...

#SidlotteFanfiction #Reading #writing #SidlotteForever #modern #love #together #bestrong https://t.co/EO2SHZ2CmP",2022-07-04 12:53:15.254550,1542626091717861382,2022-06-30 21:48:15+00:00,1,0,4,3,,,,,theeashleyray,48821,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
29,@britneyvinyl @yourboinickb Scream 6 without Sidney will be miss a lot of fans will possibly not see the movie there’s a chance it may have a very poor rating. However Sidney and Gale are the Only ones left of the original cast. Oh yes an Dewey’s sister.,2022-07-04 12:53:15.254550,1542594796199374848,2022-06-30 19:43:54+00:00,0,0,0,0,,,,,sane_opinion,274,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
30,"why not just make sidney an outsider who wants to work with carmy cuz she’s heard of him?! why with the “yeah i’m a real chicagoan born and raised, i live with my poor dying dad who ate at this beef stand and that’s why i wanna turn it into a place he would not recognize”",2022-07-04 12:53:15.254550,1542527658746994689,2022-06-30 15:17:07+00:00,1,0,14,0,,,,,NCassiel,6318,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
31,"@marcporpaczy @GordieLogan For me, I like local candidates with at least a hint of humility you know? I see Colwood taking strides in the right direction so it seems like a poor choice to run against an incumbent, especially after getting roasted. He might be thinking ppl were voting for him and not PMJT",2022-07-04 12:53:15.254550,1542377728736825344,2022-06-30 05:21:21+00:00,2,0,2,0,,,,,victoriacougars,716,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
32,Poor Sidney Prescott getting back in the ring for the 6th time https://t.co/Bb72EDXN21,2022-07-04 12:53:15.254550,1542375783724830721,2022-06-30 05:13:37+00:00,4,0,17,3,,,,,Lauren66793666,916,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
34,"#OTD 1984 – Lillian Hellman, 79, US blacklisted screenwriter (b. 1905)

The lives of a poor young man and woman, a rich mobster, and a gang of street kids converge one day in a New York City slum, that neighbours luxury Riverside apartments. 

Dead End (1937 Sidney Kingsley play) https://t.co/dEmtBBn9ls",2022-07-04 12:53:15.254550,1542305451760652288,2022-06-30 00:34:09+00:00,1,0,1,0,,,,,aybscentral,509,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
35,"@begum_saifa Charlotte deserves a happy end, did you see Season2... poor thing she was so lost, I missed the strong Charlotte, I missed Sidney.😩💔

#ItStillHurts #Sidlotte 💕 #Sanditon https://t.co/kvOymjPYJW",2022-07-04 12:53:15.254550,1542264536299970560,2022-06-29 21:51:34+00:00,1,0,2,1,,,,,mitchmarns71,320,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
36,"@MsJoanneHeywood I also hope it goes well for Sidney! 🫰 Poor thing, but dogs are amazing creatures! 🐕",2022-07-04 12:53:15.254550,1542121206010216449,2022-06-29 12:22:01+00:00,0,0,1,0,,,,,GoldstreamNews,6836,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
37,i am THIS close to rereading this article but i know my poor little heart couldn’t take it https://t.co/VX8qvsXAAS,2022-07-04 12:53:15.254550,1542100573692260353,2022-06-29 11:00:02+00:00,1,0,12,2,,,,,JackieNgai,1445,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
38,@robinfo06522952 Thank you.  My poor Sidney is having surgery today... only two months since the last surgery. 😞,2022-07-04 12:53:15.254550,1542028490920304641,2022-06-29 06:13:36+00:00,0,0,0,0,,,,,muyaniearth,6954,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
42,"Colwood businesses call for more space, affordable housing to support growth – Saanich News https://t.co/p7z7vHWdmk",2022-07-04 12:53:15.254550,1541765617392443394,2022-06-28 12:49:02+00:00,0,0,0,0,,,,,stoptheshamble,1384,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
43,1950 Dec 15: Chloroform is a plot element in “The Girl Who Cried Wolfe” episode of the radio serial “The New Adventures of Nero Wolfe” first broadcast on this date. Sidney Greenstreet played the rotund detective https://t.co/18vWUiMCLK &amp; https://t.co/yAvBZISWFW #histmed https://t.co/xmhCC0bLzq,2022-07-04 12:53:16.649468,1543644236741898240,2022-07-03 17:14:00+00:00,0,0,2,0,,,,,AJWrightMLS,1847,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
44,"Now watching: ‘Payroll’, dir. Sidney Hayers, 1961. A British crime film set and filmed in the North East of England. Reg Owen's opening theme a barely concealed rip-off of Peter Gunn. https://t.co/1XewWPL213",2022-07-04 12:53:16.649468,1543582274679095297,2022-07-03 13:07:47+00:00,1,0,4,0,,,,,MrRayNewman,1615,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
45,"Following the murder of three policemen, a reward was offered for the capture of Peter Piatkow aka Peter the Painter - the revolutionaries fled to nearby Whitechapel and the Sidney Street Siege was to begin… https://t.co/RPqE8snL39… #eastend #crime https://t.co/CIQuUaEZVM",2022-07-04 12:53:16.649468,1543302772677910528,2022-07-02 18:37:08+00:00,0,0,33,2,,,,,The_East_End,26756,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
46,"#justsold 🏡Feels like New 2 story, w/4 Bedrooms, in the quaint &amp; quiet Neighborhood of Flower Meadows. What once was farmland at the end of Sidney, is now prime housing!  Contact Mitch Morey at 360-710-5465 or visit https://t.co/IpR2Doqt0J for more info. https://t.co/yN9qZty4ci",2022-07-04 12:53:16.649468,1543274454624571392,2022-07-02 16:44:37+00:00,0,0,0,0,,,,,CB_PortOrchard,21,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
47,@harrylitman If Sidney Powell received money for election conspiracy text and emails. She has defrauded the American people. I believe that is a crime.,2022-07-04 12:53:16.649468,1542970742408679424,2022-07-01 20:37:46+00:00,1,0,1,0,,,,,Michael2063m,312,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
48,"Judge in Oath Keepers Jan. 6 Cases Warns Disbarred Attorney to Stop Filing Motions or Else Face ‘Appropriate Sanctions’. Sidney Powell, Mike Flynn Defending the Republic fraudulent nonprofit 2steal power &amp; $$$ from donors?  https://t.co/chC5fy17ni",2022-07-04 12:53:16.649468,1542826167203405830,2022-07-01 11:03:17+00:00,0,0,0,0,,,,,2DianaAdams,334,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
50,@coleclap @Sidney_DavisIV @SamAllan2 @AnneMcCloyNews Maybe you should consider that there are more types of violent crime than just gun crime. Why don’t you look at statistics as a whole instead of just trying to prove your point about guns. Uk needs stricter knife laws apparently https://t.co/eS0LrzVdXd,2022-07-04 12:53:16.649468,1542756928647925761,2022-07-01 06:28:09+00:00,0,0,1,0,,,,,fitbuu,1,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
51,"@Charlie4Change @JacobNieman_NJ Not building enough housing leads to gentrification. It's a tale as old as time. Williamsburg gentrified because the Villages didn't build enough housing, Wicker Park Gentrified because Lincoln Park did not build enough housing, Silver Lake and Echo Park? Hollywood and DTLA.",2022-07-04 12:53:16.649468,1542515323257032705,2022-06-30 14:28:06+00:00,0,0,1,0,,,,,hobokenurbanist,932,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
52,Check out YOU AND ME VHS FILM-NOIR CRIME FRITZ LANG KURT WEILL GEORGE RAFT SYLVIA SIDNEY https://t.co/oswrETtUh1 #eBay via @eBay,2022-07-04 12:53:16.649468,1542503685862969344,2022-06-30 13:41:51+00:00,0,0,0,0,,,,,EstateCollector,28,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
55,@caathherriine In the heat of the night is kinda old but still a rlly cool crime movie and Sidney Poitier is in it 😇,2022-07-04 12:53:16.649468,1542174594575978497,2022-06-29 15:54:10+00:00,0,0,0,0,,,,,doncheadleluvr,221,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
