,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
60,2,"Newsmaker Michael Quinn, of Rockland, talks about education - The Patriot Ledger || #EducationNews Courtesy of In Home Tutoring Honolulu Affordable Private In Home Tutoring Honolulu Hawaii Covering all of Oahu and Remotely for The Entire U.S.A. Text or… https://t.co/cbZ6is8uz0",2022-05-17 21:44:59.167104,1.525024188385198e+18,2022-05-13 08:04:34+00:00,InHomeTutor808,rockland (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
61,2,Buffalo Shooting Victim: Pearly Young | https://t.co/D0NVgYFVjL https://t.co/uM78il6kR8,2022-05-17 21:43:41.603580,1.5259729004566774e+18,2022-05-15 22:54:25+00:00,prob_wrong,central park (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
62,2,"@MingYLong I have voted. I am in blue ribbon seat in Victoria and having an alternative Independant finally which is viable made it easy. In the past my vote was wasted. Environment, Housing and Aged Care were my determinants.",2022-05-16 22:44:39.026262,1.525583441714348e+18,2022-05-14 21:06:51+00:00,okayestdentist,Victoria (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
63,2,"It’s bad enough we make these poor horses pull tourists through Central Park, do we have to dress them as  non-eq Dollys as well?",2022-05-17 21:43:39.998150,1.5248728726149366e+18,2022-05-12 22:03:18+00:00,JordanBunshaft,central park (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,
64,2,"Gregory Brotherston is wanted on a Canada-wide warrant and is believed to be Victoria. 

Anyone with information can contact VicPD at 250-995-7654, ext. 1, or report anonymously to Greater Victoria Crime Stoppers at 1-800-222-8477.  https://t.co/3jHVC9xuox",2022-04-20 12:28:58.727640,1.5146620511335956e+18,2022-04-14 17:49:08+00:00,saanichnews,Greater Victoria (the aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
65,2,"We know the #costofliving is biting renters hard - including the cost of housing. If you think a proposed rent increase is too high, you can apply to Consumer Affairs Victoria to challenge it. This is a free service. 

Read more about what steps to take:
https://t.co/koovaD8Jaw https://t.co/zLyitQJ58q",2022-05-17 21:47:19.560934,1.5264385598967194e+18,2022-05-17 05:44:47+00:00,martynschmoll,Victoria (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
66,2,"*Central park Lahore* 
Housing society
👉C Block 
👉10-Marla Corner Plot 
👉Possession Available 
👉All duse clear 
👉Demand 72Lac
             plot For sale At Reasonable Price serious Buyer Contact me
*M waqas khan*
0300 5009615 
https://t.co/HMZWRnMi3j
Khan Estate Advisor https://t.co/PFRRvzbA6i",2022-04-27 11:01:32.450539,1.5174716976492134e+18,2022-04-22 11:53:40+00:00,RuralRocket,central park (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,
67,2,@pulte This is my friend Victoria she recently got robbed and now homeless if anyone can provide any assistance of any kind that would greatly be appreciated $viktoriapirich https://t.co/QlZKQSrsCX,2022-05-30 22:50:02.317122,1.5310176891829043e+18,2022-05-29 21:00:36+00:00,h0eforvic,Victoria (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,
68,2,"The Region of Waterloo is standing by its move to evict people from the Victoria Street encampment, saying it is safer for everyone, while outreach workers say people feel safer in a communal space.
https://t.co/aStcFHIIsU",2022-06-13 13:35:11.415014,1.5349188054067446e+18,2022-06-09 15:22:15+00:00,etcgirlthefirst,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,
69,2,Streets still empty on walk to train and around lunch time compared to the bustling sidewalks of pre-covid.  Downtown will need some revitalization but with the crime…who’d want to live there or put in a new office?,2022-05-16 22:42:11.346064,1.5263221216175882e+18,2022-05-16 22:02:06+00:00,KaiboKay,downtown (the aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,
