,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
150,5,"And in other News:

The man who called for the reinstatement of the death penalty so the Central Park 5 could face the Death Penalty for a crime they did not commit is likely a treasonist.🤔",2022-08-15 11:07:27.566340,1558946560276369410,2022-08-14 22:39:58+00:00,gee_oni,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
151,5,Accidental deaths at home due to fires have hit a five year high in the Highlands https://t.co/VrNltse3l7,2022-08-15 11:09:07.553647,1558454467514707968,2022-08-13 14:04:34+00:00,dothinkeducate,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
152,5,"@lloydcpeters @RonFilipkowski \0
He knows he has a slam-dunk (winner? loser??) case
that he can get what he really wants _in_ a lawyer.

Unless you love the smell of melting shoe polish,
Rudy's not much fun to have around,
hour after hour.
And Sidney Powell?

Poor kids likely don't realize he'll ""stiff"" them.",2022-08-15 11:05:55.202694,1559184885402722305,2022-08-15 14:26:59+00:00,oaflet,"(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (the aboriginal coalition to end homelessness OR city of colwood OR greater victoria coalition to end homelessness OR peers victoria resources society OR substance uvic OR vreb OR victoria harbour cats OR coordinated access ""and"" assessment OR low income OR service provider OR alcoholic OR evicted OR poor OR thief) lang:en -is:retweet",
153,5,What's Funny About Parenting? - Highlands Current || #ParentingNews Courtesy of Rick Kirkham The Only In Home Tutor On Oahu Specializing in ADHD With ADHD Subscribe by Following on Twitter InHomeTutor808 Honolulu Hawaii and all of Oahu Text or Call… https://t.co/IlmKSdr3SB,2022-08-15 11:09:07.553647,1559033024448122880,2022-08-15 04:23:33+00:00,HHSOZONE22_23,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
154,5,"VICTORIA ISLAND UPDATE.

Traffic from meekwen bridge inward bonny camp good to go but slow at bonny camp alternation point. 

Inward OZUMBA MBADIWE is still appreciable but slow at alternation points like KILIMANJARO, AKIN ADESHOLA upward LAW SCHOOL.",2022-08-15 11:10:37.899445,1558339913984217088,2022-08-13 06:29:22+00:00,lagostraffic961,Victoria (aceh OR city of langford OR greater victoria housing society OR quadra village community centre OR tenant action group victoria OR town of view royal OR victoria native friendship centre OR couch surfing OR peer housing support OR subsidized housing OR camp OR evicition OR poverty OR unhoused) lang:en -is:retweet,
155,5,"Trams and other traffic rushing around at night, just the heartbeat of the City. #Melbourne #streetphotography #tram #Photography #Olympus #EM5markiii #MicroFourThirds #2022 @ Melbourne, Victoria, Australia https://t.co/zbf1FNlYGb",2022-08-15 11:10:41.261674,1558993069919322114,2022-08-15 01:44:47+00:00,yyjcort,Victoria (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
156,5,Auto Theft at address: 20XX SIDNEY ST at time: 2022-08-15 8:39:28,2022-08-15 11:06:18.488048,1559187829166862336,2022-08-15 14:38:41+00:00,911_calls,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
157,5,"Another event for legal minds: Judicial Conduct in the New Millennium with the Hon Ross Robson QC, former Justice of the Supreme Court of Victoria and The Honourable Justice Wilson of the Federal Circuit and Family Court of Australia via @DeakinLaw https://t.co/xAzzdPoaST While we expect the highest ethical standards of our judiciary, their ethical choices are not always black and white. Join The Honourable Justice Ross Robson and The Honourable Justice Joshua Wilson to hear how practising justices manage this issue &gt;&gt;&gt; https://t.co/tsxsjXQuNU",2022-08-15 11:11:04.074165,1557505875769565184,2022-08-10 23:15:12+00:00,Marcel_DeSoleil,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
158,5,"The CoV, @kennedystewart, &amp; City Council must take accountability for the active coordinated campaign of terror carried out by VPD, Engineering, &amp; VFRS. The CoV can no longer claim innocence regarding the VPD’s targeted violence &amp; arrest against Hastings Tent City. 8/",2022-08-15 11:19:27.132912,1558174591888924672,2022-08-12 19:32:26+00:00,VanIslandHealth,"(from:vandupeople OR from:vanislandhealth OR from:varcsvictoria OR from:vfamcourt OR from:viccoolaid) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",
159,5,"It's game day in Tampa Bay! This year you can hear every game live on air (97.9FM), on the iHeartRadio app and on your Alexa or Google home devices, just ask it to ""Play WXTB on iHeartRadio"" 

https://t.co/w8zTSvtZma https://t.co/rzhDCZUjqi",2022-08-15 11:06:02.951510,1558570881093337089,2022-08-13 21:47:09+00:00,953WDAE,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
