,g,text,scrape_time,tweet_id,created_at,username,search_keywords,relevant
0,0,New Property on Shisa Housing: Sky Housing - Miyagi North park #C https://t.co/KFFB8hrNTl https://t.co/2PB01BEoRF,2022-08-15 11:05:45.028715,1556928547087859714,2022-08-09 09:01:06+00:00,stolenbikesbrk,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
1,0,"@Davidb1234 @RonShamgar We spent a week in the Highlands but the village we stayed in had 2 stores, a grocery and a bakery...that's it! 

Lived the experience, we'll definetly be back .",2022-08-15 11:09:22.824477,1558734496748281857,2022-08-14 08:37:18+00:00,AsennaWealth,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
2,0,"https://t.co/rqmLhc2SPm
The Minister had an opportunity to take a look at projects in Shotton and Wepre Park, as well as in Flint where she was shown accommodation under renovation to support homeless individuals and The Walks in the heart of the town which has seen 92 new homes",2022-08-15 11:05:39.908699,1558081378713051140,2022-08-12 13:22:03+00:00,supportforallUK,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aryze developments OR district of north saanich OR island health OR restorative justice victoria OR the existence project OR united way southern vancouver island OR victoria sexual assault centre OR encampments OR person experiencing homelessness OR tiny town OR collude OR homeless OR social problem) lang:en -is:retweet,
3,0,@aotparmy pit smelling like sauerkraut and victoria secret perfume im sick,2022-08-15 11:10:50.781270,1558298610470686731,2022-08-13 03:45:15+00:00,biglipsarecute,Victoria (avi OR district of saanich OR literacy victoria OR rotary club of victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria women in need OR front line OR pit OR #povertypimps OR collusion OR homelessness OR social structure) lang:en -is:retweet,
4,0,"WHO’S DOING WHAT ?
Stonewood Partnerships selected as development partner by North Somerset Council for 52 homes south of The Uplands, Nailsea - (Modern Methods of Construction, 30%+ affordable housing).

Richard Haut
email: hautrichard@hotmail.com
https://t.co/25gdGUTowK https://t.co/twLPaEoaJy",2022-08-15 11:07:06.383220,1559182848673910785,2022-08-15 14:18:53+00:00,richardhaut,(cecelia ravine park OR galloping goose OR kwakwaka’wakw OR oak bay OR rockland OR songhees walkway OR uplands) (burnside gorge neighbourhood association OR greater victoria acting together OR pacifica housing OR sooke homelessness coalition OR the victoria real estate board OR victoria family court OR complex care OR lived experience OR safe supply OR affordable housing OR drug use OR overdosed OR theft) lang:en -is:retweet,
5,0,Central Division responding to '6X - Major Dist (Violence)' at 2400 blk Victory Park Ln | Beat 131 | 02:00:30 | https://t.co/XDT5Ji8kBA,2022-08-15 11:07:16.025062,1558710774205321216,2022-08-14 07:03:02+00:00,SoloFlow786,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
6,0,"Here we go again; another murder victim in Portland. What political platitudes and toothless policies might craven Mayor Wheeler come up with after this latest death?🙄

@LarsLarsonShow @rationalinpdx
@ORhunter @peabodyfmdev
@TOPTBOSS @EmilyTVproducer

https://t.co/0Me0xlXLm3",2022-08-15 11:05:34.433054,1559181413416480768,2022-08-15 14:13:11+00:00,TsarMeesha,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
7,0,"Abby and I had an incredible day together exploring along the coast!
We drove up through Sooke to Botanical Beach in Port Renfrew. The last picture is Ella Beach on the way home 🥰 @ Vancouver Island, BC, Canada https://t.co/TbtrTxEw9n",2022-08-15 11:07:19.744495,1558315489117540352,2022-08-13 04:52:19+00:00,VicBuilders,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
8,0,"$2,000 worth of liquor stolen from Binny's on West Irving Park Road in smash and grab robbery https://t.co/7BqAN4Jb6s https://t.co/I30gR5Vw47",2022-08-15 11:06:11.119824,1557245543977476096,2022-08-10 06:00:44+00:00,VibesbulletE,(beacon hill park OR fairfield-gonzales OR irving park OR north saanich OR rock bay OR sidney OR tseycum) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,
9,0,"Residents of Victoria have been asking for action on affordable housing for decades.

The 2003 - 2010 Citizen Surveys consistently showed affordable housing was a top concern. 

And showed taxpayer support for CAPITAL SPENDING ON AFFORDABLE HOUSING.👀

https://t.co/1z2RUVaOIM

3/",2022-08-15 11:23:47.104396,1558508347753607169,2022-08-13 17:38:40+00:00,photowarrior,(from:murray_langdon OR from:nicolechaland OR from:ninethreeseven OR from:pacochran OR from:photowarrior) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,
10,0,"Not a bad view to wake up to...

#Lochindorb #Scotland #Highlands #Nature #outdoor #Beach  #NaturePhotography #naturelover #camping #Wildcamping #walking #rambling #hiking #running #trailrunning #ShotOnXiaomi https://t.co/C8OOyeZqwg",2022-08-15 11:09:07.553647,1558494888148275201,2022-08-13 16:45:11+00:00,mootastickle,(cook street village OR highlands OR metchosin OR point ellice park OR sc'ianew OR topaz park OR west shore) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,
